ARTH,1600,118,31123,3,U.S. Art Across Cultures,REC,16:00:00,16:50:00,F,VAC 485,,22,Main Campus
ARTH,2039,1,35628,3,Greek Art and Archaeology,LEC,09:30:00,10:45:00,TTH,EKLC M203,"Rupp,Travis Rick",15,Main Campus
ARTH,2049,1,24451,3,Intro Roman Art & Architecture,LEC,10:00:00,10:50:00,MWF,VAC 1B88,"Lansford,Edwin Tyler",17,Main Campus
ARTH,3109,2,25541,3,Art in Contemporary Society,SEM,12:30:00,13:20:00,F,VAC 1B23,"Rivera Jr,George F",20,Main Campus
ARTH,3419,1,31124,3,Modern Art Survey,LEC,09:00:00,09:50:00,MWF,VAC 308,"Alhadeff,Albert",30,Main Campus
ARTH,3619,1,31125,3,Arts of China,LEC,13:00:00,13:50:00,MWF,VAC 308,"Su,Stephanie",30,Main Campus
ARTH,3729,1,31126,3,Foundations Latin American Art,LEC,10:00:00,10:50:00,MWF,VAC 308,"Cordova,James M.",30,Main Campus
ARTH,3929,1,23203,3,Spc Tpcs: Art History,LEC,14:00:00,14:50:00,MWF,VAC 308,"Cohen,Brianne",30,Main Campus
ARTH,4119,1,35641,3,Roman Sculpture,LEC,11:00:00,12:15:00,TTH,VAC 1B88,"Conlin,Diane L",13,Main Campus
ARTH,4139,1,35645,3,Greek Vase Painting,LEC,09:30:00,10:45:00,TTH,VAC 1B88,"James,Sarah Anne",14,Main Campus
ARTH,4919,2,31127,3,Capstone Sem: Tpcs Art Hist,SEM,14:00:00,15:15:00,TTH,VAC 308,"de Stecher,Annette W",15,Main Campus
ARTH,4919,3,37522,3,Capstone Sem: Tpcs Art Hist,SEM,15:30:00,16:45:00,TTH,VAC 303,"Alhadeff,Albert",18,Main Campus
ARTH,4929,1,24686,3,Special Topics in Art History,LEC,09:30:00,10:45:00,TTH,VAC 308,"Loffredo,Fernando",30,Main Campus
ARTH,4929,2,24360,3,Special Topics in Art History,LEC,11:00:00,12:15:00,TTH,VAC 308,"Su,Stephanie",30,Main Campus
ARTH,4929,800,24801,1,Special Topics in Art History,LEC,15:00:00,16:50:00,W,VAC 455,"Nauman,Robert Allen",15,Main Campus
ARTH,2029,300E,38210,3,Egyptian Art and Archaeology,LEC,18:00:00,20:00:00,T,,"Rupp,Travis Rick",40,Continuing Education
ARTH,5119,1,35643,3,Roman Sculpture,LEC,11:00:00,12:15:00,TTH,VAC 1B88,"Conlin,Diane L",4,Main Campus
ARTH,5139,1,35647,3,Greek Vase Painting,LEC,09:30:00,10:45:00,TTH,VAC 1B88,"James,Sarah Anne",3,Main Campus
ARTH,6939,2,25518,3,Grd Sem-Open Tpc Art History,SEM,12:30:00,15:00:00,W,VAC 303,,18,Main Campus
ARTH,6939,3,25517,3,Grd Sem-Open Tpc Art History,SEM,09:00:00,11:30:00,T,VAC 303,"de Stecher,Annette W",12,Main Campus
ARTH,6939,4,31323,3,Grd Sem-Open Tpc Art History,SEM,12:30:00,15:00:00,M,VAC 303,"Loffredo,Fernando",18,Main Campus
